order_id,item,price,notes,status,event_time,sale_date
1378,apple,12.5,Elit sed adipiscing veniam reprehenderit ut ut sit.,packed,2025-11-26,2025-08-22
1332,mango,error,Magna ullamco do eiusmod labore eiusmod lorem irure nisi incididunt adipiscing dolor.,delivered,2025-12-19,2025-03-03
2269,mango,8.0,Ex ut lorem ex sit nostrud dolor et nisi nisi dolor tempor duis.,delivered,2026-01-02,2026-05-07
1758,Apple,error,Ad veniam ex do elit nisi magna aute ut commodo in magna aute ut.,packed,2025-05-26,2026-01-30
1859,Orange,45.0,Ut voluptate ullamco magna lorem commodo laboris elit nostrud elit amet dolore adipiscing labore.,ordered,2026-05-25,2026-02-06
1324,banana,error,Sed exercitation ad aliqua duis enim laboris et amet.,shipped,2026-05-04,2025-10-24
1289,Banana,5.5,Do ad reprehenderit ullamco labore ut exercitation exercitation nostrud minim labore dolore nisi consectetur.,delivered,2025-03-06,2025-01-19
1915,Mango,22.99,Do labore eiusmod aute ut dolor reprehenderit ea veniam.,shipped,2025-07-19,2025-05-11
2977,Mango,N/A,Nostrud eiusmod consequat ad enim lorem ad amet ex exercitation sit ad nostrud.,shipped,2025-03-10,2026-04-06
1797,Banana,error,Adipiscing duis dolor eiusmod ullamco labore consequat enim adipiscing tempor ut voluptate exercitation.,packed,2025-07-12,2025-05-04
1605,Orange,N/A,Commodo incididunt commodo aliqua consequat lorem tempor adipiscing ipsum laboris ex sit.,delivered,2025-06-01,2026-04-03
2281,mango,45.0,Ut ut in ut sed exercitation incididunt nostrud ut lorem dolor labore.,delivered,2026-01-13,2025-05-26
1645,mango,12.5,Aliqua ut elit exercitation ex ullamco ut ex ipsum minim aliquip ut ad.,ordered,2025-05-24,2025-06-05
1209,apple,45.0,Eiusmod ex reprehenderit labore magna ex ad veniam minim ullamco magna adipiscing consequat.,packed,2026-04-05,2025-06-12
1236,banana,N/A,Dolor nisi ipsum ullamco nisi enim ipsum ex in.,packed,2026-05-28,2025-11-24
1661,mango,22.99,Ad incididunt ipsum ut magna dolor sed ipsum.,packed,2026-05-19,2025-01-08
1715,orange,100.0,Irure elit do veniam dolor ex incididunt veniam ad adipiscing sed exercitation.,shipped,2025-07-20,2025-12-01
2838,banana,22.99,Ullamco ut ut reprehenderit laboris ea sed amet.,delivered,2025-04-20,2025-07-30
1409,APPLE,error,Nisi do nostrud ut ut ullamco do irure duis do ipsum lorem consequat duis.,packed,2026-05-27,2026-02-02
2474,Mango,5.5,Nostrud elit ad quis incididunt voluptate duis eiusmod exercitation irure duis.,ordered,2025-01-12,2025-10-08
2904,Orange,error,Dolore quis adipiscing dolor do sed aliqua aute sit magna lorem.,ordered,2025-05-03,2025-11-06
1290,banana,5.5,Dolor consectetur ullamco in commodo aute in elit amet aliquip ut irure nisi tempor.,ordered,2026-05-07,2025-03-06
2497,ORANGE,N/A,Magna dolore ipsum aliqua enim elit lorem irure.,ordered,2025-10-15,2025-10-16
2472,Apple,N/A,Tempor laboris reprehenderit sed nisi commodo voluptate ipsum quis duis quis ut commodo ut.,ordered,2025-10-21,2026-01-08
1181,APPLE,100.0,Consequat veniam dolore irure aliquip veniam ut ullamco magna quis dolore.,shipped,2025-10-27,2025-06-01
2667,Apple,22.99,Reprehenderit sit eiusmod consectetur dolor ullamco ut veniam nisi irure.,shipped,2025-05-29,2025-12-16
2106,ORANGE,45.0,Commodo consequat magna consequat aute voluptate veniam minim quis eiusmod veniam in aliquip nisi.,shipped,2026-05-16,2025-04-30
1666,Mango,22.99,Laboris dolore quis ex nisi voluptate do ullamco adipiscing nisi ex ut.,ordered,2026-05-23,2025-05-28
2875,orange,error,Ex ut sed ullamco in sed lorem incididunt sed.,ordered,2025-03-10,2025-09-17
1926,orange,22.99,Laboris lorem nostrud labore dolore ut exercitation dolor ullamco nostrud.,delivered,2025-02-02,2026-05-27
1654,Mango,12.5,Ut aute dolore veniam amet nisi exercitation et reprehenderit ad.,ordered,2026-01-25,2025-02-09
2971,Apple,8.0,Eiusmod sit eiusmod consequat ullamco amet dolore labore nostrud enim ut.,delivered,2025-08-10,2026-02-25
1194,Orange,45.0,Aute ea in ut ad ut nisi dolore dolor laboris dolor nostrud.,delivered,2025-06-28,2026-04-08
1600,ORANGE,12.5,Nostrud aliqua nisi reprehenderit sit enim eiusmod dolore ex laboris.,packed,2026-01-21,2025-02-14
1619,ORANGE,N/A,Aute nostrud ad ut commodo in amet elit consectetur voluptate.,ordered,2026-03-25,2026-05-24
1750,mango,12.5,Minim nisi ullamco amet enim tempor veniam aliqua dolor tempor in et magna.,packed,2025-05-21,2025-05-04
1049,ORANGE,8.0,Sed sed laboris veniam veniam enim reprehenderit laboris nostrud amet ipsum sed.,shipped,2025-05-17,2026-02-05
1022,Mango,12.5,Ea amet laboris nostrud lorem aute consectetur dolor aute commodo sed enim.,delivered,2025-08-08,2025-04-12
1353,mango,8.0,Laboris duis adipiscing ex enim voluptate sit elit exercitation.,delivered,2026-01-06,2025-08-19
2695,banana,22.99,Ex ipsum ut dolore sed aliquip dolore ut.,packed,2025-05-11,2026-05-06
2259,apple,22.99,Aute ullamco eiusmod minim ad sit nostrud magna quis ut ea ea ipsum.,shipped,2026-02-07,2025-10-15
1951,Mango,error,Veniam labore ut in ad dolore aute nisi nisi dolor exercitation laboris quis enim.,ordered,2026-05-17,2025-12-17
2091,apple,8.0,Ullamco in aute nostrud do dolor ut eiusmod sed reprehenderit.,packed,2025-12-10,2026-02-26
1570,banana,22.99,Laboris ea irure consectetur ea incididunt nisi et veniam ut commodo nostrud elit.,shipped,2025-09-10,2025-07-30
2224,Mango,45.0,Commodo dolore dolore ut in ut labore eiusmod sit consectetur dolore veniam dolore.,ordered,2025-07-13,2025-09-18
2900,Apple,5.5,Nostrud tempor quis sed dolor aliqua voluptate nostrud enim dolore consectetur elit.,shipped,2025-02-25,2025-02-12
2735,orange,error,Veniam tempor ea dolor nisi sed irure quis.,ordered,2025-04-25,2025-12-12
2278,banana,error,Eiusmod do nostrud ex dolor et eiusmod lorem nostrud ex elit.,delivered,2025-07-28,2025-01-18
2954,ORANGE,8.0,Aliquip voluptate tempor enim amet duis do ut elit elit do amet.,packed,2025-11-12,2026-03-22
2187,APPLE,22.99,Do amet sit ut ut aliquip dolore exercitation dolore veniam tempor.,delivered,2026-03-24,2025-12-17
1659,Orange,5.5,Exercitation duis exercitation dolore ut nostrud ut dolore ea sed ut magna.,packed,2025-10-25,2025-08-25
1777,APPLE,5.5,Nisi quis ullamco dolor ut lorem quis et.,ordered,2026-05-18,2026-03-23
2483,Apple,22.99,Aliqua labore tempor dolor tempor adipiscing do nostrud.,packed,2025-02-07,2026-01-26
1746,Orange,N/A,Ut adipiscing exercitation veniam eiusmod minim eiusmod adipiscing.,packed,2026-03-23,2025-10-13
2783,ORANGE,N/A,Ut minim do sit dolor laboris ea reprehenderit in elit veniam.,delivered,2025-06-21,2025-08-30
1035,Banana,8.0,Ea tempor ea minim ea veniam et elit.,packed,2025-09-09,2025-01-09
1666,ORANGE,error,Commodo ad irure dolore elit enim duis eiusmod exercitation et ea ut.,delivered,2025-06-29,2025-04-23
2461,Banana,45.0,Exercitation ipsum voluptate consectetur incididunt minim ad ex veniam aliquip irure enim ullamco.,shipped,2026-02-19,2025-09-15
2072,mango,45.0,Duis consectetur ipsum sit voluptate duis amet irure dolore incididunt ipsum enim.,ordered,2025-08-09,2026-03-22
2587,ORANGE,5.5,Nostrud ex adipiscing commodo magna adipiscing irure irure eiusmod magna ut et sed consectetur.,ordered,2025-09-09,2025-05-30
2837,orange,error,Dolor ut dolore laboris aliqua nostrud et minim enim in.,delivered,2025-03-11,2025-12-27
1678,Banana,error,Elit voluptate adipiscing ut tempor ipsum do minim ipsum magna commodo ut.,shipped,2025-10-19,2026-01-12
1104,apple,8.0,Ex aliqua minim laboris veniam ex ad voluptate adipiscing consequat labore.,delivered,2025-10-01,2025-05-28
1291,Banana,8.0,Dolore dolore ipsum ut reprehenderit sed quis magna consequat adipiscing veniam eiusmod.,packed,2025-01-01,2025-03-09
1334,Orange,error,Enim dolor enim voluptate dolor ad sit ut irure exercitation voluptate duis reprehenderit.,shipped,2025-12-05,2025-12-01
2078,ORANGE,error,Nostrud irure do lorem enim labore ad ad aliquip magna in incididunt aute amet.,packed,2025-08-17,2025-08-13
2803,Banana,5.5,Dolor nisi ad magna magna quis incididunt eiusmod exercitation.,ordered,2025-11-18,2025-02-28
1892,mango,22.99,Magna voluptate labore et ut enim voluptate dolor magna.,packed,2026-02-20,2026-03-17
2739,Banana,error,Exercitation elit adipiscing labore dolore sit sit commodo lorem.,delivered,2026-05-20,2025-04-05
2913,ORANGE,12.5,Enim ipsum incididunt duis nisi dolor ut laboris.,ordered,2025-02-11,2025-06-19
2828,banana,100.0,Ipsum nostrud voluptate exercitation consequat sed elit dolore.,delivered,2025-04-21,2025-10-01
2215,banana,8.0,Exercitation consectetur ut duis adipiscing ea minim ad do incididunt dolore labore elit enim.,delivered,2026-01-03,2025-11-10
1601,mango,22.99,In commodo duis laboris do ut ut ipsum dolor aute adipiscing voluptate consectetur aliquip.,shipped,2025-12-07,2025-11-24
2186,Banana,5.5,Magna dolor laboris laboris aliquip ut ut irure laboris et dolore.,shipped,2025-03-09,2025-02-20
1064,banana,22.99,Commodo ut reprehenderit ea aute ut consequat ex ut.,shipped,2025-07-08,2025-01-08
2780,ORANGE,error,Amet aute labore ipsum adipiscing minim ad tempor sed elit ipsum.,ordered,2026-01-05,2025-12-18
2638,APPLE,100.0,Lorem enim consequat ad do labore laboris aliquip ad minim.,packed,2026-03-22,2025-02-10
1931,APPLE,error,Voluptate ut incididunt lorem nostrud reprehenderit dolor consequat magna ut irure quis.,shipped,2025-08-17,2026-04-06
1542,banana,12.5,Do irure eiusmod tempor minim ipsum in ut magna aliqua reprehenderit commodo tempor consequat.,delivered,2025-01-17,2026-05-29
2778,banana,12.5,Voluptate do laboris incididunt amet eiusmod voluptate quis labore veniam sed.,delivered,2025-03-23,2025-12-03
2324,Banana,5.5,Amet in aliquip elit incididunt tempor adipiscing aliqua.,packed,2026-01-06,2025-04-10
2566,banana,error,Nisi ullamco sit adipiscing consectetur in reprehenderit dolor ea ex tempor elit.,delivered,2025-12-12,2025-05-05
2024,apple,5.5,Consectetur laboris tempor sit ea et dolore sed in aliquip dolor exercitation.,ordered,2025-03-06,2025-06-16
1298,Mango,45.0,Consequat minim enim dolor ullamco ipsum duis commodo aliqua commodo ea magna.,packed,2025-07-14,2026-05-11
2584,APPLE,8.0,Do laboris dolor ad ea dolore ullamco sed ipsum ut lorem et voluptate.,shipped,2025-12-13,2026-03-02
2535,Orange,100.0,Ut consectetur amet minim ex nostrud enim veniam veniam ex consectetur commodo ea ullamco.,packed,2025-11-16,2026-03-12
1600,Orange,8.0,In laboris voluptate nisi consequat voluptate incididunt duis.,ordered,2026-01-08,2025-03-18
2020,banana,error,Lorem voluptate labore ut aute in nostrud duis et amet tempor.,shipped,2025-11-22,2025-05-07
1374,APPLE,N/A,Commodo do tempor duis veniam veniam duis commodo veniam quis nisi incididunt.,shipped,2025-04-13,2026-02-18
2540,Orange,error,Sit labore aliquip consectetur amet in lorem irure ipsum commodo magna.,ordered,2025-09-28,2025-06-12
2210,apple,N/A,Labore elit dolor ut amet commodo enim aliquip.,packed,2025-06-23,2025-09-02
1835,Orange,error,Commodo ea sed veniam dolor do laboris sed minim labore magna nostrud.,shipped,2025-10-03,2025-09-13
2262,orange,22.99,Ullamco ad voluptate magna sed eiusmod consectetur elit ullamco consectetur.,packed,2025-05-16,2025-02-11
1472,Banana,12.5,Sit dolore reprehenderit tempor amet lorem do amet nisi magna labore ut adipiscing.,ordered,2026-01-13,2025-11-29
1841,mango,error,Laboris duis adipiscing dolore sed laboris in eiusmod ad tempor dolor.,ordered,2026-03-20,2026-04-20
1324,Orange,12.5,Ut incididunt magna aute adipiscing incididunt aliqua lorem ea minim nostrud labore ullamco.,delivered,2025-07-25,2025-10-10
2719,Apple,22.99,Adipiscing do irure lorem eiusmod enim do in ad in.,ordered,2025-10-02,2026-01-15
2069,banana,8.0,Aute minim ut magna dolor reprehenderit amet irure eiusmod eiusmod.,packed,2026-05-24,2025-01-04
1305,Orange,100.0,Nisi veniam quis lorem sed amet ut ex eiusmod commodo nostrud ullamco laboris reprehenderit.,shipped,2025-04-09,2026-01-25
1966,APPLE,N/A,Ut duis et ex minim ad aliqua quis nisi.,ordered,2025-05-21,2025-08-25
1841,Orange,N/A,Magna voluptate sit nisi reprehenderit aliqua consectetur aliquip do amet tempor.,delivered,2025-05-04,2025-10-15
2316,APPLE,5.5,Amet dolor exercitation amet eiusmod nostrud ex in eiusmod.,delivered,2025-10-11,2025-06-21
2346,Orange,5.5,Voluptate commodo irure amet ad do quis lorem nisi in ex veniam elit aliquip.,ordered,2025-10-09,2025-07-17
1352,ORANGE,N/A,Ipsum elit consequat sed incididunt dolor ut exercitation ipsum aliquip aliquip et ex.,shipped,2026-03-19,2025-06-07
2408,orange,45.0,Dolore elit ipsum elit duis aliqua sit adipiscing sit magna aliqua.,packed,2025-09-30,2025-12-04
2815,Apple,45.0,Voluptate minim quis reprehenderit aliqua exercitation commodo incididunt tempor do aliquip ea lorem magna.,delivered,2026-04-22,2025-04-04
2791,APPLE,8.0,Nisi irure do ut in amet enim dolor quis aliquip consectetur minim veniam do.,packed,2025-09-04,2025-02-21
2041,APPLE,8.0,Veniam sit minim amet tempor veniam consequat ipsum ad.,packed,2025-05-24,2025-08-14
2431,orange,45.0,Ut aliqua ullamco sit ex ut nisi voluptate labore ipsum lorem ipsum.,ordered,2025-02-01,2025-03-27
1660,ORANGE,8.0,Nisi enim commodo aliqua irure ullamco dolor ullamco.,ordered,2025-06-03,2025-12-28
1640,mango,8.0,Dolor ullamco ex tempor sit commodo nostrud quis enim ad dolor sit elit ex.,ordered,2025-11-18,2026-01-24
1960,Orange,22.99,Ipsum nostrud lorem tempor eiusmod labore labore et minim minim magna.,ordered,2025-08-30,2026-02-27
1305,banana,N/A,Et dolor ut elit quis aliquip veniam ipsum enim magna.,packed,2026-02-25,2026-04-17
2265,Mango,12.5,Exercitation ullamco in dolor elit dolor tempor dolor consectetur dolore consequat consectetur veniam minim.,ordered,2025-09-25,2025-09-22
2970,ORANGE,5.5,Aute eiusmod sed ut sed ullamco magna eiusmod laboris adipiscing magna.,shipped,2025-06-24,2025-11-11
1834,banana,45.0,Eiusmod aliqua ut et aliquip minim do ut.,shipped,2025-03-26,2026-04-19
2788,Orange,22.99,In ullamco adipiscing in dolore incididunt aute sed ea aliquip.,shipped,2025-12-15,2025-07-11
1601,Banana,12.5,Sit dolore magna incididunt incididunt quis consequat ad dolor ea aliquip et veniam.,packed,2025-10-10,2025-12-06
2485,ORANGE,5.5,Consequat dolor nisi ipsum nisi dolor duis eiusmod dolor sed ex et.,shipped,2025-11-19,2025-05-06
1808,Banana,45.0,Amet amet nostrud minim aliquip ea veniam exercitation sed nostrud ullamco sed do magna.,shipped,2025-08-20,2025-02-10
2807,mango,12.5,Sit sit ex ex ad reprehenderit voluptate amet reprehenderit duis ea ut minim.,ordered,2025-01-11,2025-07-09
1427,Orange,12.5,Amet ea amet consectetur nostrud dolor eiusmod dolore enim ut tempor incididunt.,ordered,2026-03-02,2025-01-04
2806,APPLE,N/A,Et commodo consectetur dolor ut sit consectetur minim ea incididunt veniam.,packed,2025-08-25,2026-02-11
2085,Apple,100.0,Ipsum consectetur voluptate sed consequat adipiscing do nostrud adipiscing eiusmod tempor labore sit eiusmod.,ordered,2025-10-29,2025-05-14
2064,apple,22.99,Ipsum et lorem commodo eiusmod in aliqua reprehenderit aliquip minim amet ex aliqua.,ordered,2025-02-13,2025-07-17
2791,Orange,N/A,Dolore irure sit aute ipsum adipiscing ut ut ex amet.,packed,2025-08-12,2025-09-18
2838,Mango,100.0,Consequat ad elit quis enim duis aliqua quis.,packed,2025-08-04,2025-09-28
1594,Orange,8.0,Ut veniam commodo voluptate ea labore eiusmod aute dolor.,packed,2026-02-22,2025-02-17
1434,Banana,100.0,Aliquip dolor laboris ut nisi exercitation dolor et quis ut commodo incididunt.,packed,2025-01-17,2026-04-09
1522,APPLE,45.0,Ex ut exercitation exercitation ex quis dolore ea incididunt veniam exercitation.,delivered,2025-04-02,2025-10-30
1297,apple,100.0,Dolore in eiusmod labore amet lorem ad ut exercitation reprehenderit sed elit.,packed,2025-04-21,2025-07-09
2718,Banana,error,Adipiscing reprehenderit magna quis in magna ut voluptate enim magna consectetur ex reprehenderit ipsum.,delivered,2025-06-28,2025-08-10
1633,apple,N/A,Exercitation labore laboris dolor ullamco irure minim laboris quis lorem consequat incididunt.,ordered,2025-12-19,2026-02-22
2817,orange,45.0,Quis aliqua ipsum commodo ea magna ex veniam adipiscing laboris amet veniam quis.,shipped,2026-02-21,2025-03-16
2891,Banana,12.5,Enim aliqua laboris nisi adipiscing sed minim quis voluptate ex eiusmod sed.,shipped,2026-02-13,2025-06-02
1492,APPLE,error,Ad exercitation ipsum ipsum reprehenderit enim do lorem duis aliqua dolore irure dolor dolor.,delivered,2026-05-31,2025-07-26
1153,orange,N/A,Exercitation consequat consequat ipsum in dolore dolor ullamco sit ullamco sit aliquip dolor magna.,packed,2025-07-20,2026-03-30
2314,mango,45.0,Aliquip do incididunt lorem ad ut incididunt adipiscing.,delivered,2025-05-24,2026-02-17
2562,mango,45.0,Consectetur lorem commodo ex ad exercitation enim dolore dolor adipiscing ut nostrud.,shipped,2025-01-24,2026-02-11
2918,apple,error,Reprehenderit sed ut sit consectetur in et in.,packed,2025-12-20,2026-02-15
1222,Apple,8.0,Lorem duis irure elit amet nostrud lorem amet ex eiusmod minim.,shipped,2025-05-16,2026-04-24
2015,apple,100.0,Consectetur do sit laboris incididunt tempor dolor reprehenderit aute ut adipiscing.,delivered,2025-10-29,2025-02-14
2992,orange,22.99,Incididunt dolor ut nisi consequat magna minim dolor irure aliquip.,delivered,2025-06-24,2025-07-11
1153,Orange,45.0,Sit ad consequat veniam elit ullamco tempor in aliqua quis labore consequat ea.,delivered,2025-08-28,2026-03-13
2774,Banana,N/A,Duis elit nisi ut ipsum do ex reprehenderit.,ordered,2026-05-20,2026-03-15
1824,orange,5.5,Ut magna in eiusmod magna ea adipiscing commodo et lorem veniam.,ordered,2025-06-25,2025-07-04
1458,Mango,100.0,Adipiscing voluptate nisi laboris lorem labore voluptate in nisi magna adipiscing sit laboris.,packed,2025-03-16,2025-05-23
1670,APPLE,22.99,Ex reprehenderit veniam minim nisi eiusmod exercitation veniam ea aute in.,packed,2025-02-08,2025-12-05
2635,Orange,N/A,Duis aliqua ut ut eiusmod reprehenderit ullamco incididunt exercitation duis exercitation veniam dolor.,ordered,2025-10-18,2025-12-22
1925,apple,5.5,Ex ipsum laboris sit dolor eiusmod veniam ut enim veniam reprehenderit sed in ut.,delivered,2025-03-21,2025-03-07
